snid,label_name,label_id,sim_z,observation_count,time_span,observed_band_count,peak_flux_all,time_of_peak_all,amplitude_all,mean_flux_all,std_flux_all,total_snr,g_peak_flux,g_time_of_peak,g_mean_flux,g_std_flux,g_amplitude,r_peak_flux,r_time_of_peak,r_mean_flux,r_std_flux,r_amplitude,i_peak_flux,i_time_of_peak,i_mean_flux,i_std_flux,i_amplitude,z_peak_flux,z_time_of_peak,z_mean_flux,z_std_flux,z_amplitude,peak_color_g_minus_r,peak_color_r_minus_i,peak_color_i_minus_z
548151,II,2,0.6357,133,140.92599999999948,4,1.4966529392509178,47.86300000000483,1.6013645636663112,0.418056149281577,0.8171532479245266,2.606635510842301,1.448242412634439,50.925999999999476,0.2079354950574712,0.6778108166990509,1.5637894910700996,1.4094258686714434,63.004000000000815,0.3050897375873423,0.7339687371149398,1.5066403055665025,1.4966529392509178,47.86300000000483,0.49781756572890923,0.8706588775502632,1.5925986289061314,1.4522465745204372,63.04699999999866,0.5675859455878096,0.8913431225297301,1.5600621296516788,-0.10079776570192586,0.22604655009257862,-0.11487034458526713
548251,II,2,0.7145,153,170.83199999999488,4,1.5020172148271473,48.7809999999954,1.623559390005437,0.21284074459266603,0.5909358266906861,2.3739690826871285,1.5020172148271473,48.7809999999954,0.08668213968189174,0.645591198001742,1.623559390005437,1.1309766916056172,65.85899999999674,0.21483292650840882,0.5569216239420884,1.3335278785210916,1.0663259253620379,65.8859999999986,0.21226961787178436,0.510921843448103,1.2263162969393349,1.1869563354654122,41.057999999997264,0.3093406526074882,0.6152221838364402,1.3527419150207538,-0.9763079184326189,-0.1756368027491358,0.32602319568026816
548264,II,2,0.2693,37,74.80799999999726,4,2.0265332645232967,43.89800000000105,2.073094864515746,0.9613800102128119,1.3980714324166894,2.4283710152642723,2.00774777800074,53.85099999999511,0.9561563550303956,1.3874407161818874,2.056256735850139,1.9157690659836841,52.85099999999511,0.9089150429198345,1.3176402848260438,1.943894990123882,1.9308981144101045,61.86699999999837,0.9100616696311651,1.3616390734783905,1.9605706585355,2.0265332645232967,43.89800000000105,1.0538197777484675,1.485654831781447,2.0404401415800573,-0.2324905402847321,0.038279344602831625,0.24163079337185048
548294,II,2,0.5356,117,150.8399999999965,4,1.5048784594102158,58.10199999999895,1.6339731557896735,0.5155501184733365,0.8545383091768469,2.6650041117269616,1.444513206334043,61.05899999999383,0.3231708006624685,0.7541760210682323,1.5899496013257077,1.5048784594102158,58.10199999999895,0.5371618573889227,0.8619262238055493,1.558648580964467,1.4269989587565373,75.06699999999546,0.5956787646331448,0.9036818096041613,1.5511327007286073,1.475816413031318,76.03499999999622,0.5586100191914224,0.8604570236257797,1.5457893980055621,0.15615185187812053,-0.20160406803210154,0.1265207636507781
548333,II,2,0.7765,129,132.92599999999948,4,1.1309766916056172,92.88300000000163,1.4530123911214552,0.1342359824266526,0.5371751793941686,2.2524748913097152,1.1156105116742998,71.05500000000029,0.11916086641268347,0.5931626369728257,1.445759836488631,1.1309766916056172,92.88300000000163,0.12949489393250746,0.49861382178115304,1.246005904076029,1.017909395896689,84.89800000000105,0.11260396245188377,0.49519625336626827,1.2183516657451332,1.1024337056813363,84.92199999999866,0.1730797887038732,0.5430434833035955,1.2672890894311306,0.04154320490880917,-0.30876831270069943,0.2315038665721604
548337,II,2,0.8117,55,77.93799999999464,4,1.393926006585837,47.929999999993015,1.543322900646912,0.16197660893770194,0.582682936860748,1.9336602822855855,1.393926006585837,47.929999999993015,-0.007705890104661828,0.6798286930984027,1.543322900646912,1.0192824957617317,58.890999999995984,0.21948473989231568,0.4602932662494787,1.0408395946853402,1.0503797562614579,58.90999999999622,0.24566518248137215,0.549808055501019,1.1581513253927027,1.1883659260631483,76.93799999999464,0.14854039997303942,0.5664273631922038,1.279507247601757,-1.001033959403213,0.08565008936316261,0.3734767434533349
548378,Ia,1,0.7066,114,105.03600000000006,4,1.6321534835106326,3.0750000000043656,1.7363168079041087,0.4014075098761482,0.8128792657052643,2.4242285732182625,1.236033147117636,52.85599999999977,0.09657555369498437,0.5470702738673662,1.4599952560473914,1.31492005599242,3.004000000000815,0.255398288367956,0.6287934250966088,1.3942765267678214,1.5392015992941277,0.023999999997613486,0.4844093671680968,0.8588230241650723,1.5785475286331523,1.6321534835106326,3.0750000000043656,0.5998648851567939,0.9441151536033273,1.6581354630718694,0.2082792620907706,0.5827648943950798,0.23858612105438257
548406,II,2,1.0118,88,120.76200000000244,4,1.3490831687795903,69.81300000000192,1.8706379632108057,-0.03129666264615598,0.82388579885164,1.9821888973101691,1.256958152560932,2.0390000000043074,-0.23537060773375879,0.7720223801078137,1.668665415454492,1.2839792842384798,10.082000000002154,0.2079319662769512,0.7819496542746539,1.6587743208443568,1.3490831687795903,69.81300000000192,-0.03522955635021207,0.8645044507843257,1.8313577854420675,1.105510184769974,77.88700000000244,-0.04498004956659223,0.8546885046108035,1.8105685292164129,0.07138286885060668,0.17101936608368695,-0.6478913712017399
548426,Ia,1,0.9954,92,126.72600000000239,4,1.5585885831081994,75.78500000000349,1.80174661921946,0.2743050917111986,0.8322655423621066,2.1193100796786153,1.4423229557455746,6.988000000004831,-0.15442099585638636,0.8418666978618443,1.73917663191073,1.2375437381428744,66.7960000000021,0.23300742862361543,0.6846474194494118,1.6128897692874848,1.4252080511386562,60.89800000000105,0.35722555815136137,0.8329975861357813,1.5820633629117087,1.5585885831081994,75.78500000000349,0.471763354603896,0.8971015578074818,1.658335803210077,-0.5367354330858131,0.4923118121387126,0.34460035356631047
548507,II,2,0.6577,114,105.03600000000006,4,1.4566696294237576,13.090000000003783,1.538636561218452,0.40491740128500114,0.7057472569798544,2.4116225078792075,0.9366142619752112,2.997000000003027,0.11759689152699423,0.4716252563557562,1.1639659829548834,1.2540644529143379,0.008000000001629815,0.31265644827933053,0.6081502399756608,1.2924997396855804,1.4566696294237576,13.090000000003783,0.5016201249931646,0.7582575833209395,1.4946276059620758,1.3328422669943516,4.137000000002445,0.5590220653729827,0.7964067733917601,1.434457122687698,0.8649066729667774,0.5301349292587789,-0.3226157945070846
548522,IIP,22,0.48,127,156.87099999999919,4,1.5630061870617937,50.859000000004016,1.6599066968043457,0.4595290500959603,0.800192212602734,2.537364253426479,1.5630061870617937,50.859000000004016,0.25242416053277256,0.7395308287511381,1.6412063121785212,1.442793225939769,50.875,0.4183362694510622,0.7210094352195843,1.5665435484529642,1.4731949092049377,45.01900000000023,0.5324183017956741,0.8070741160842916,1.5041717147759668,1.4743619760326307,45.03900000000431,0.5691182369017329,0.8786113705271796,1.565729787831127,-0.3103132462366703,0.07874793047109857,0.0030190807211636526
548526,II,2,0.367,68,109.82000000000698,4,1.6734816970733473,69.94900000000052,1.7751733854247866,0.632465889558261,1.0268287364373025,2.369895886243399,1.6239725120169963,35.832000000002154,0.4807975794585279,0.919898869583728,1.7364761820276968,1.4399639359209049,37.88300000000163,0.546362819331034,0.8793839732354488,1.4823732854585823,1.5389505620143615,37.89400000000023,0.633099951022339,1.0201342213312472,1.6444779794712125,1.6734816970733473,69.94900000000052,0.8007130360587902,1.157362345138882,1.7513560997253936,-0.4740594608130893,0.2557727132831191,0.34490425380066625
548665,II,2,0.2636,20,41.88300000000163,4,2.1595671932336202,40.88300000000163,2.186351629758954,0.8425920796476262,1.3979323852013037,1.887743644352487,2.1595671932336202,40.88300000000163,0.9387773234865987,1.509496485880071,2.1858423460271243,2.0060379549973173,40.890999999995984,0.8301233330667322,1.3663374074963912,2.0437001495039686,2.059184617631371,40.89899999999761,0.8699236918033264,1.4111760390862178,2.0760393691556716,1.8164401679561386,41.88300000000163,0.6971595709735762,1.1872861995496957,1.845377139623072,-0.38703859630695203,0.13411154641499878,-0.6140416656696877
548753,II,2,0.5656,116,128.87099999999919,4,1.4390167283875128,69.11300000000483,1.621384028481653,0.4265211118234922,0.7321433024648581,2.4843811222707965,1.4197905861063627,51.859000000004016,0.1610347948462096,0.654426427035717,1.6088468223264116,1.2946866242794433,30.0,0.44956816414132367,0.7279081496538254,1.4180691635416598,1.250907699700856,32.01900000000023,0.4610714014992808,0.7161242222881319,1.389555888095237,1.4390167283875128,69.11300000000483,0.5471119613323887,0.7864683220701103,1.449453713897153,-0.32718760461098695,-0.11561949009529143,0.49272997326442247
548758,Ic,33,0.6201,45,83.0150000000067,4,1.5386993795424069,70.05000000000291,1.6496268868405295,0.36484480294143984,0.827462339612937,1.8379845855637311,1.5109469486729727,82.0150000000067,0.3119468379449118,0.8766936391720872,1.6282867310895144,1.106870544478654,57.1050000000032,0.11879583035512384,0.5180883427233381,1.3316701905326132,1.3662361237182932,53.03100000000268,0.47121117000476614,0.827651356115857,1.4732387308569503,1.5386993795424069,70.05000000000291,0.4685389948229963,0.9007497820736294,1.5897150859850224,-1.0645764398062272,0.6890524445373268,0.4470413958449816
548785,II,2,0.8174,149,162.93799999999464,4,1.4046627008737222,47.88699999999517,1.822037248072585,0.2290763954242347,0.6503587464179849,2.416559078173998,1.4046627008737222,47.88699999999517,0.22973044702513062,0.7964597723229252,1.822037248072585,1.1690863574870227,57.96499999999651,0.3171629002624707,0.6172626226259017,1.3105871148903547,0.9487063089048521,85.02799999999843,0.14550542006737902,0.461822864238227,1.2006042916445523,1.04766419460156,129.98099999999977,0.2061961643303894,0.5576083716397747,1.4324882557705063,-0.6214834160355952,-0.6044041529057202,0.27509233802674016
548813,II,2,0.7902,93,134.01900000000023,4,1.4641913706409997,9.027000000001863,2.185031920432768,0.24726491907179593,0.9510022995327895,2.0896069304260934,1.1316186643491255,50.96500000000378,-0.3203535414910953,1.1506898931516942,2.138429020006004,1.4271614029259656,7.980000000003201,0.3531386768008083,0.7866301009380201,1.5674968911042226,1.423081958297231,7.995999999999185,0.3000073131946141,0.75499614594373,1.6993173010213822,1.4641913706409997,9.027000000001863,0.46377422097690063,0.782767078383086,1.5608268800719278,0.7807775151841756,-0.010596767747750877,0.10661370219629722
548850,II,2,0.5544,94,84.05800000000454,4,1.5187770689267748,10.01600000000326,1.6206876854875913,0.5719072115817021,0.9042805099162415,2.5184177881422585,1.1048284036536553,53.86300000000483,0.17595571338643598,0.5270638947077293,1.2265999052073575,1.2245330626060857,0.01600000000325963,0.27238427134600945,0.6225072506542827,1.406591270897152,1.5187770689267748,10.01600000000326,0.7298667268958379,0.9835311741140201,1.5187770689267748,1.505149978319906,23.00800000000163,0.7914293339213065,1.0203309088176957,1.505149978319906,0.32133420303343396,0.7689740856359453,-0.03514908437252068
548861,II,2,0.7818,137,148.93799999999464,4,1.4331295175804855,87.06699999999546,1.7488854400095168,0.1768358211693581,0.5922355707632205,2.2736173479056894,1.4331295175804855,87.06699999999546,-0.005495428132486939,0.6679427374793687,1.7488854400095168,1.1861083798132053,87.08199999999488,0.20330769511882194,0.47148052906980137,1.2724682104879534,1.2543063323312855,58.96499999999651,0.22337844627267844,0.6231422934839516,1.4737788346467249,1.0948203803547998,89.875,0.243898773852866,0.5397374114359947,1.3823773034681137,-0.6498874268823334,0.18143486712670986,-0.42749955865922423
548891,II,2,0.5737,137,141.95000000000437,4,1.3548764225162337,60.934000000001106,1.6739419986340878,0.37451648384509073,0.6973668211501218,2.5048589562108665,1.2081725266671217,18.067000000002736,0.13130084244246992,0.6681636716438834,1.6097011023793995,1.110589710299249,45.09000000000378,0.32714018434160264,0.5530138015053205,1.2782504422993666,1.284881714655453,26.0,0.46651704421965345,0.7331700009830925,1.4441697547685723,1.3548764225162337,60.934000000001106,0.4871900016058807,0.755735026585625,1.4767157239260635,-0.2621641786144826,0.46547896490001744,0.18379677270498512
548921,II,2,1.0743,45,94.83599999999569,4,1.4092566520389096,72.87899999999354,1.5058686835419541,0.416324877453307,0.7806833004187235,1.8940164084948543,1.2011238972073797,57.88699999999517,0.2655536117471558,0.6305573581834403,1.3479736602780383,1.4092566520389096,72.87899999999354,0.4842333848337793,0.8139957471146049,1.4300427887900162,1.3153404766272883,81.8949999999968,0.36091004742468175,0.7880216730247049,1.42050033913748,1.380211241711606,82.88299999999435,0.5110927454851921,0.826687504415045,1.4337698339248657,0.5477459362688417,-0.24547178085094018,0.16980869024564027
548947,Ia,1,0.7709,141,144.95000000000437,4,1.6812412373755872,45.942000000002736,1.8213169705910974,0.5221801523573731,0.914567927929055,2.6669416289921135,1.1667260555800518,144.8989999999976,0.09113644702255992,0.580006693658809,1.5178554189300286,1.5441921107650325,25.985000000000582,0.441547515152111,0.7794312947387382,1.5783297078628986,1.6538875580709775,34.012000000002445,0.6026336664094337,0.9618043390422668,1.6965573235927098,1.6812412373755872,45.942000000002736,0.7250178887902333,1.0404245336704652,1.6992565441463354,0.9888013363715618,0.2813410464429921,0.06988701856449632
548965,II,2,0.7817,95,113.96500000000378,4,1.7433529514095558,9.957000000002154,1.7896582578269657,0.7906042382337652,1.0765297063599026,2.561634956383353,1.3896975482063858,59.10599999999977,0.5345260121215312,0.8443052218614282,1.4880004497062027,1.5295586730211632,50.07100000000355,0.7921925614940964,1.022133061800764,1.5295586730211632,1.665299499499897,43.87100000000646,0.8472576034693234,1.0951088852862714,1.665299499499897,1.7433529514095558,9.957000000002154,0.9053720270739888,1.1883464238040662,1.7433529514095558,0.36228361679944576,0.3481878014986318,0.19907177189057262
549013,II,2,0.3855,93,122.72600000000239,4,1.586812269443376,63.90200000000186,1.7678234980075167,0.47110206023167417,0.8942581471515634,2.3196500168280414,1.5233562066547928,63.800999999999476,0.14837175509352557,0.7868019623565651,1.6713580034434916,1.4415380387021608,63.80500000000029,0.48488074537249315,0.8312552609425595,1.535496659154243,1.4369573306694496,60.81199999999808,0.5237150072153777,0.8950318002181419,1.6750447359558929,1.586812269443376,63.90200000000186,0.6057077628354735,0.9895341688794683,1.6957442751973233,-0.21152119726077412,-0.011884002374245091,0.3865954291644866
549026,Ia,1,0.9878,126,155.87900000000081,4,1.539452491549461,51.859000000004016,1.617775923334913,0.31698084929271675,0.7097446366878708,2.334097597988298,1.539452491549461,51.859000000004016,0.10068335096917491,0.6656735638780334,1.617775923334913,1.220631019448092,11.988000000004831,0.22434312951609284,0.5597803165473606,1.3042750504771283,1.3857849588433357,12.004000000000815,0.4041697717540493,0.7573894785693224,1.445759836488631,1.4922014513925397,12.031000000002678,0.45117118177709054,0.771608539725485,1.5422526268598724,-0.8326145944333853,0.434653109948238,0.2761167568257817
549028,II,2,0.3731,35,68.83599999999569,4,1.5558196830611912,63.83199999999488,1.6236007198952573,0.4677434566904903,0.9030341698365171,2.105194214436305,1.3836358683618797,62.83199999999488,0.4744035990422374,0.8442075712061312,1.4809263282846876,1.4112829130173843,62.83999999999651,0.4807802596782047,0.8852246430189816,1.4356214303748582,1.4488608456074408,51.882999999994354,0.4406617425311857,0.9399779336582881,1.519105756206449,1.5558196830611912,63.83199999999488,0.47400676952542803,0.9287334261299536,1.5689522871950987,0.07200138350514326,0.09757053885110212,0.2761047659546998
549055,II,2,0.3587,79,83.05500000000029,4,2.1182647260894796,10.961000000002969,2.1532354186522955,0.988514831523299,1.353767808854802,2.6598226433957697,1.9203320715395893,0.0,0.6770595243040025,1.1762990151002912,1.9742813588778305,1.890923771489014,0.01600000000325963,0.8733809438985803,1.2178881702156044,1.890923771489014,2.1182647260894796,10.961000000002969,1.0842906812955893,1.4124583130245425,2.1182647260894796,2.085290578230065,9.957000000002154,1.1640251474696282,1.4529511514558442,2.085290578230065,-0.07444608515558114,0.5740993703090418,-0.08309286403808885
549175,II,2,0.575,119,156.875,4,1.5601458398490475,50.067000000002736,1.746400644491561,0.6241731093464082,0.9539642501191656,2.7719213891038006,1.5117497113449827,51.06999999999971,0.515521362733396,0.9173160846785697,1.7155019452932838,1.5601458398490475,50.067000000002736,0.5955331694644704,0.9540908016017231,1.5601458398490475,1.504334911802464,93.03900000000431,0.7045228115846851,0.9778721358259195,1.513349467020775,1.5196967671598531,54.129000000000815,0.6583702180995603,0.9565967472808402,1.542128005067315,0.12462008567246773,-0.14375096385545558,0.03962351933038841
549211,Ic,33,0.8387,153,172.83600000000297,4,1.5308397786165204,45.13300000000163,1.6931111154621412,0.1764627294322541,0.5777890333379112,2.266695638280646,1.0773679052841565,113.03600000000006,-0.08686072768323916,0.5653123323691152,1.4366396316926606,0.9381693463903202,58.85599999999977,0.10261178331188642,0.40116932326922855,1.221492482051523,1.2938043599193367,59.88300000000163,0.32822646928201465,0.6044894946874754,1.3345542706472489,1.5308397786165204,45.13300000000163,0.2626347019936435,0.6395117239025108,1.599326207207714,-0.386122302438511,0.9654477993708642,0.6167777524523759
549215,II,2,0.7807,99,122.96499999999651,4,1.3725438007590702,69.01599999999598,1.6877964113812947,0.26007382844421256,0.7262512182604457,2.275914283030986,1.3632358044836939,3.004000000000815,0.18158463107079112,0.691059289470889,1.6003193297516611,1.3725438007590702,69.01599999999598,0.30464832427335187,0.7018317383578309,1.4195427247002799,1.3432115901797474,61.120999999999185,0.30208794587739957,0.6822606536175528,1.4187817331080548,1.3573630306151427,69.05899999999383,0.24038357668083968,0.8022842888623359,1.680516809381255,0.02431217132946945,-0.076695505268119,0.03703173389848224
549294,II,2,0.877,161,174.90699999999924,4,1.2624510897304295,45.13300000000163,1.5577477416414682,0.2744487318570291,0.6058628520938623,2.40412315876347,1.132579847659737,84.90699999999924,0.0759402981302686,0.563739661646912,1.4967913157000425,1.1574567681342256,53.91100000000006,0.26467178262465824,0.5913908012190863,1.2478751096246041,1.2615007731982801,58.870999999999185,0.3301985517820612,0.618111486075469,1.335858911319818,1.2624510897304295,45.13300000000163,0.3721087484903831,0.6295908168006543,1.3593990721808866,0.06699032394006649,0.2772734602930162,0.002513279374011566
549298,II,2,0.2674,79,114.83599999999569,4,1.7139942676606439,52.99199999999837,1.849603658082447,0.6683151142176537,1.0678951458780996,2.6762912290229472,1.67641923171836,46.0,0.5513086331462471,0.9829991227650379,1.7292539081473632,1.5483894181329183,52.882999999994354,0.6523662142714655,1.019922336100392,1.573590959525538,1.7139942676606439,52.99199999999837,0.7762553349852571,1.1388918633866656,1.7506240884493052,1.6485551556626707,69.88299999999435,0.6639850038398535,1.0894119708175676,1.802705327074352,-0.32811482770824796,0.4239871800677448,-0.16708181683135911
549313,II,2,0.493,47,63.01199999999517,4,1.4239009185284166,51.95699999999488,1.5968169359155904,0.3725382165674957,0.7610649244392693,2.133343616214695,1.4239009185284166,51.95699999999488,0.33262322676880846,0.8158807249946689,1.5968169359155904,1.3147096929551738,51.96899999999732,0.3935012745125951,0.7522983487169407,1.3921867532870633,1.1784013415337553,51.987999999997555,0.3248247110257964,0.6619354310079476,1.2597610667986645,1.4043204672217307,62.01199999999517,0.430357115990933,0.7812652678897469,1.4462419453254136,-0.285198523691164,-0.36134707161209373,0.5956321859465773
549329,II,2,0.2915,37,74.80799999999726,4,2.1556396337597765,37.85899999999674,2.1691422590053366,1.1586368146681603,1.545983240951677,2.612706737681495,2.1556396337597765,37.85899999999674,1.176795418718729,1.5798125794764208,2.1648968703272438,2.1122697684172707,43.87799999999697,1.158295647335074,1.5593791904279453,2.12716637306787,2.074450718954591,52.85899999999674,1.172857646382004,1.5328287138800978,2.080204251380574,2.03382569395331,62.854999999995925,1.124684834885299,1.5041015901106671,2.0503720216514982,-0.10922737565039087,-0.0953166620596966,-0.1024674800289477
549408,II,2,0.7362,85,130.03100000000268,4,1.4942937686653328,43.00800000000163,1.650598898172657,0.2738854254602747,0.7231480795520602,2.046695809639845,1.4942937686653328,43.00800000000163,0.4390935105460785,0.874831750753245,1.6029710534591857,1.196452541703389,56.050999999999476,0.27946832107965386,0.5992740167461261,1.316620251635936,1.1277525158329733,66.22299999999814,0.19100653036418433,0.6400876488923744,1.417969642214737,1.146128035678238,70.18699999999808,0.11768838074007115,0.6181132657207721,1.4396484295634737,-0.7806072881795011,-0.18446553540229682,0.04955439116568845
549424,IIn,21,0.9858,108,154.8510000000024,4,1.4798631130230977,94.0460000000021,1.874713688757779,0.2457807175934574,0.8332157165587188,2.1785925285876906,1.4798631130230977,94.0460000000021,0.3453131262562907,0.8851277014876705,1.874713688757779,1.303412070596742,51.16400000000431,0.3360763418557732,0.7106228511627636,1.494850021680094,1.3390537357091392,80.05800000000454,0.11855557939256668,0.8565747214455004,1.7744439689249651,1.3318320444362486,80.07400000000052,0.12959024457405,0.8365101465604514,1.7891574919114397,-0.4599335198325038,0.09357145723183248,-0.018928568213100384
549483,Ia,1,1.0111,161,174.90699999999924,4,1.4344092075875001,71.125,1.6964437631389993,0.2764105311623938,0.7164491475875746,2.473276142533338,1.104487111312395,82.02399999999761,0.020825783406320915,0.5977046551428227,1.5470358997400104,0.9894943127727092,60.86000000000058,0.16258627894608324,0.4497501322472186,1.1929296788902002,1.4344092075875001,71.125,0.3863497863897121,0.818518314907888,1.6034691597338389,1.4278105726759902,58.89899999999761,0.4185911223434873,0.7835930211362869,1.4910393557558783,-0.315934828369655,1.1889545452275558,-0.017131463519619965
549494,Ia,1,0.7888,117,123.03899999999703,4,1.8186876634415137,75.0109999999986,1.880927865267085,0.5506026636491883,1.0294133079312076,2.7442332002810064,1.229425847920695,2.0,0.1443006848028897,0.5791477624297657,1.4331295175804855,1.6743098889414771,61.182999999997264,0.5335103750907559,0.9939449561511235,1.7189166860148613,1.8186876634415137,75.0109999999986,0.7043074747561564,1.150916582586252,1.8517229786885685,1.7154183225950563,75.03499999999622,0.6375249656517831,1.0592447121231987,1.7852301494276126,1.154962345994405,0.36756518129438526,-0.26267555438512125
549522,II,2,0.179,77,75.98399999999674,4,2.1072099696478683,0.014999999999417923,2.1072099696478683,1.236528264575776,1.5006296841750795,2.9146498581717943,1.9479236198317265,0.0,1.06788205307207,1.334007661820654,1.9479236198317265,2.065206128054312,59.10899999999674,1.2696584730730616,1.509291501967422,2.065206128054312,2.1072099696478683,0.014999999999417923,1.3484464769670492,1.5961257678515506,2.1072099696478683,2.0068937079479006,10.123999999996158,1.2136039898425075,1.4719806663582697,2.0068937079479006,0.29613221430288184,0.10587810467190907,-0.2530143505901207
549534,Ia,1,0.5824,55,77.93799999999464,4,1.660106221723244,58.93399999999383,1.728905431977147,0.5447721527251032,0.9405037832937375,2.3988568356558257,1.2417954312951986,47.929999999993015,0.13784591043991604,0.5732533879430793,1.4030861882391699,1.4375920322539615,58.890999999995984,0.533029850357643,0.8560931322942238,1.4650108647174078,1.5684364144168854,58.90999999999622,0.6333235257863941,0.9920968537424915,1.6278367697324192,1.660106221723244,58.93399999999383,0.693589142062661,1.0559566893819041,1.7137928479390603,0.5131837198351415,0.33776079565866224,0.2348952159871307
549540,II,2,0.7971,101,116.0590000000011,4,1.115943176939055,1.0350000000034925,1.4733409641859354,0.16657497468411656,0.5031331682099681,2.1091815399139415,0.9460590603851238,23.175999999999476,0.11033904115573046,0.46751020426407247,1.1732737014525794,1.0148983869462056,68.01200000000244,0.1508099199867201,0.38123644686058306,1.0814913285256988,1.115943176939055,1.0350000000034925,0.17666621099509605,0.5755041817035101,1.4733409641859354,1.0622058088197126,105.0590000000011,0.22103340307733518,0.5292161239386322,1.2303722744124186,0.19223120246421574,0.2764553700584121,-0.14626674231901182
549554,Ic,33,0.6722,75,105.9890000000014,4,1.468790262099611,73.03200000000652,1.560133882237243,0.2561767534156303,0.6644338485555998,2.1681256287542348,0.6435513685629451,44.11800000000221,0.010615214626144912,0.36243735677897176,1.052693941924968,0.9439394644722164,57.942000000002736,0.049490405320939936,0.4395915796007003,1.1465001286456549,1.246498580795801,57.96100000000297,0.34386398666362283,0.6427322041512403,1.3560832491472934,1.468790262099611,73.03200000000652,0.45670713919307465,0.8329397672170588,1.5297382554659538,0.8996876797669946,0.8241790452879628,0.5815588443393425
549578,II,2,0.4951,51,102.78899999999703,4,1.2960066693136723,64.83999999999651,1.454448480701692,0.31087635869141755,0.6657925890457383,2.054886909297051,1.2960066693136723,64.83999999999651,0.2595095580465608,0.6746882300921302,1.3890951733541859,1.100370545117563,56.8949999999968,0.21610465827874914,0.6270766077994457,1.3284611534308848,1.1778249718646818,72.85899999999674,0.3695759825147129,0.6770594428873731,1.2923225399149156,1.1580607939366052,57.83599999999569,0.3764112652578535,0.674588595295914,1.24789965088881,-0.5225157084860697,0.2088183286422167,-0.05301185917949046
549595,II,2,0.5233,99,122.96499999999651,4,1.4487063199050798,69.00799999999435,1.669502834104343,0.253977984989441,0.7286215704194003,2.3524435658387253,1.4487063199050798,69.00799999999435,0.21806660050961574,0.7845740717332788,1.669502834104343,1.281260687055013,69.01599999999598,0.26361813846478943,0.694304931387139,1.556905269055448,1.346548558548474,85.05899999999383,0.3151608709192303,0.7194247523699536,1.468805018712035,1.3360592778663494,89.03499999999622,0.21092975663071248,0.7013010079197417,1.4698072938817903,-0.43762710140086836,0.1715555455062587,-0.027475335236642473
549720,Ia,1,0.6088,27,53.957000000002154,4,1.6014080605346837,53.957000000002154,1.64377827526333,0.3353044533283612,0.8157504370757803,1.8105136184312873,1.13481437032046,52.957000000002154,0.07149197590416956,0.5610013159255244,1.2487822140685498,1.5041989185394449,52.96500000000378,0.45536547546110084,0.8870173463852482,1.523915470698113,1.6014080605346837,53.957000000002154,0.47701400827340723,0.9421433766189763,1.623238949929992,1.1640552918934517,48.95300000000134,0.21093947329062515,0.5901601770725737,1.2436828073571933,0.9715821151420319,0.25004006795208467,-1.1429412261287963
549793,II,2,0.4661,93,134.01900000000023,4,1.5501059993475927,27.940999999998894,2.2964238485037765,0.4344016076638355,1.0666690230965,2.3465594290120757,1.5501059993475927,27.940999999998894,-0.23506719177801902,1.26891322474637,2.2964238485037765,1.4043204672217307,64.98400000000402,0.4616717956278595,0.8467828461727146,1.6917002082901615,1.4867137759824856,57.97200000000157,0.5775362721614569,0.8724771445209002,1.4980885243087034,1.4050046650503694,65.97200000000157,0.593113415660331,0.9388398870065041,1.7019132112123438,-0.377094162956666,0.21365504283029385,-0.21187441724913308
549856,II,2,1.0033,161,174.90699999999924,4,1.2641091563058084,45.942000000002736,1.5402042998420598,0.2468900322691299,0.6161209066546122,2.41278133213939,1.0368683299810548,25.9690000000046,0.015359833521598754,0.521745675786654,1.4346646937229088,1.2372923375674587,51.875,0.274777540659263,0.6086200735675477,1.3233552457562838,1.1806992012960347,58.870999999999185,0.2779376276582881,0.6464165372503856,1.4219328132785085,1.2641091563058084,45.942000000002736,0.3516503447958828,0.6482455892996875,1.407373906311004,0.5409173670302521,-0.1508107489577713,0.2218414127333711
549859,II,2,0.8861,101,131.81199999999808,4,1.597804842404293,72.89099999999598,1.766784515497859,0.5294571328997149,0.927177389567516,2.432626730536528,1.4363217001397333,72.88699999999517,0.34755606596359423,0.8114259707519669,1.664171705361931,1.597804842404293,72.89099999999598,0.5962345514808415,0.9787610098094403,1.684423424500241,1.4704104909759306,126.84399999999732,0.5385239630688942,0.9061331024628486,1.5806969397124366,1.51627088272934,108.875,0.5919954840207107,0.9659961105140906,1.6429588794097907,0.41644738384586544,-0.32811458211355254,0.11845667460593741
549866,Ia,1,0.9021,161,174.90699999999924,4,1.6175245348862923,71.125,1.724275869600789,0.41993933764735647,0.8430522250772681,2.6636520535965293,1.1723109685219542,53.86800000000221,0.06009048257656735,0.4986693744717009,1.4219328132785085,1.3334472744967505,71.10599999999977,0.35845107223961237,0.7122549362732431,1.456077419937254,1.6175245348862923,71.125,0.5485652415272565,0.9439374731844504,1.6705612516052921,1.5564231213712854,81.875,0.5504810828890524,0.9281185847454831,1.6178387477170033,0.4268384128470081,0.7352667493405078,-0.15681603795814636
